datatime,WROT_TemAxis1Ctrl,WROT_TemAxis2Ctrl,WROT_TemAxis3Ctrl,WROT_PtCapTemBl1,WROT_PtCapTemBl2,WROT_PtCapTemBl3,WROT_TemB1Mot,WROT_TemB2Mot,WROT_TemB3Mot,WROT_TemHub,WROT_TemHub2,WROT_TemHub3,WROT_Pitch1CapHighVol,WROT_Pitch2CapHighVol,WROT_Pitch3CapHighVol,WROT_CurBlade1Motor,WROT_CurBlade2Motor,WROT_CurBlade3Motor,WROT_Blade1Position,WROT_Blade2Position,WROT_Blade3Position,WROT_TemBlade1Inver,WROT_TemBlade2Inver,WROT_TemBlade3Inver,WTRM_TemGeaOil,WTRM_TemGeaMSDE,WTRM_TemGeaZSDE,WTRM_GBoxOilPmpP,WTRM_TemGBoxOilE,WTRM_GBoxColIntTem,WCNV_GridPPower,WCNV_GridQPower,WWPP_APProduction,WGEN_TemGenDriEnd,WGEN_TemGenNonDE,WGEN_TemGenStaU,WGEN_TemGenStaV,WGEN_TemGenStaW,WGEN_TemGenStaU2,WGEN_TemGenStaV2,WGEN_TemGenStaW3,WGEN_GenCoolAirTem,WNAC_WindSpeed,WNAC_WindDirection,WNAC_TemOut,WNAC_TemNacelleCab,WNAC_TemNacelleCabOut,WVIB_VibrationLFil,WVIB_VibrationVFil,WYAW_YawPosition,WYAW_Brake_Pressure,WTOW_TemTowerCab,WTRM_RotorSpd,WTRM_PowerStoreTRBS,WTRM_TemMainBearing,WTRM_TemMainBearing2,WGEN_GenActivePW,WGEN_GenReactivePW,WGEN_GenSpd,WGEN_Torque,WGEN_TorqueSetpoint
2022-04-01 00:00:00,40.9,40.1,39.49583333333333,37.16111111111111,36.79999999999999,37.3,48.71388888888888,49.0611111111111,48.90555555555555,34.28194444444445,33.1,32.94305555555555,59.52,59.4225,59.415833333333325,87.22222222222223,85.69444444444444,86.11111111111111,11.168611111111112,11.129305555555554,11.168194444444444,47.0,47.388888888888886,48.583333333333336,61.1,67.84166666666665,71.61805555555556,-4.08,49.60416666666666,850.0,654.9333333333333,87.08902777777777,33539486.972222224,36.39999999999999,37.99722222222223,58.780555555555566,58.74444444444445,59.13333333333334,850.0,850.0,850.0,29.55416666666666,11.489444444444445,175.9351388888889,11.366666666666667,20.056944444444444,14.11527777777778,-0.0059722222222222,-0.0006944444444444,-25.37305555555556,149.70416666666668,20.05555555555556,17.04888888888889,142.97361111111113,31.33611111111112,35.81111111111111,661.4291666666667,121.47638888888888,1718.3930555555555,44.35097222222223,44.570833333333326
2022-04-01 00:10:00,40.83728813559322,40.09830508474577,39.437288135593214,37.1,36.786440677966105,37.242372881355934,48.14661016949154,48.52542372881356,48.29491525423728,34.18898305084746,33.065254237288144,32.835593220338986,59.52,59.43762711864407,59.41694915254237,85.16949152542372,88.30508474576271,87.37288135593221,10.099661016949153,10.095084745762712,10.096016949152544,46.983050847457626,47.88135593220339,48.35593220338984,59.41610169491525,65.41016949152541,68.88898305084746,-4.083050847457626,44.02542372881355,850.0,683.3084745762712,122.09805084745764,33539578.27118644,36.36355932203389,37.79237288135593,60.39491525423729,60.38813559322033,60.77203389830508,850.0,850.0,850.0,29.87457627118644,10.874830508474576,182.54593220338984,11.197457627118643,19.78559322033898,14.513559322033895,0.0003389830508474,-0.0007627118644067,-38.792796610169496,149.7651694915254,19.78559322033898,17.244237288135594,143.86389830508477,31.234745762711864,35.59830508474577,687.9813559322033,132.2364406779661,1739.5084745762713,45.57593220338983,45.82203389830509
2022-04-01 00:20:00,40.793220338983055,40.02796610169492,39.37033898305084,37.08559322033898,36.71440677966101,37.17881355932204,47.39491525423728,47.78983050847457,47.61355932203389,34.18728813559322,33.001694915254234,32.753389830508475,59.52,59.44372881355932,59.411440677966105,84.83050847457628,85.16949152542372,85.2542372881356,11.687457627118643,11.684661016949155,11.703305084745764,46.94915254237288,48.76271186440678,48.3728813559322,63.80677966101696,69.70762711864407,73.57627118644068,-4.08271186440678,49.111016949152535,850.0,683.2983050847457,129.56974576271185,33539692.898305085,36.58474576271186,37.733050847457626,62.03813559322034,62.01610169491525,62.37881355932204,850.0,850.0,850.0,31.400847457627123,11.664322033898303,180.24711864406777,11.116101694915256,19.568644067796605,15.653389830508472,-0.0022881355932203,-0.0010169491525423,-44.00932203389831,149.70033898305084,19.56864406779661,17.25652542372881,144.02406779661018,31.1864406779661,35.440677966101696,687.9016949152542,133.064406779661,1740.0364406779663,45.575762711864414,45.6979661016949
2022-04-01 00:30:00,40.67416666666666,39.998333333333335,39.3,37.0,36.60000000000001,37.1,47.41666666666666,47.70166666666667,47.54416666666666,34.031666666666666,32.930833333333325,32.6,59.52,59.43733333333333,59.407,86.33333333333333,88.08333333333333,89.0,10.096833333333336,10.097666666666669,10.0985,46.96666666666667,47.0,48.48333333333333,60.9,67.67166666666668,71.87583333333332,-4.080499999999999,47.94416666666667,850.0,680.6750000000001,106.16483333333332,33539805.216666665,36.869166666666665,37.697500000000005,63.18166666666666,63.20666666666667,63.53166666666667,850.0,850.0,850.0,30.62166666666667,10.836166666666667,177.4788333333333,10.616666666666667,19.295,13.905,-0.0020833333333333,-0.0015,-49.42658333333334,149.61483333333334,19.295,17.242833333333337,142.86716666666663,31.03083333333333,35.2575,686.8383333333333,134.6575,1738.0950000000005,45.54241666666667,45.83749999999999
2022-04-01 00:40:00,40.6,39.90416666666666,39.25833333333334,37.0,36.5975,37.07416666666666,46.78333333333333,47.039166666666674,46.925,33.95166666666666,32.8,32.509166666666665,59.51949999999999,59.438,59.40858333333333,80.83333333333333,82.66666666666667,83.08333333333333,10.421916666666668,10.410333333333334,10.42275,46.583333333333336,47.0,48.65,59.955000000000005,65.77000000000001,69.45833333333333,-4.082166666666666,43.767500000000005,850.0,680.2,122.56908333333332,33539918.55,37.115,37.69916666666666,63.84583333333334,63.85666666666668,64.18333333333334,850.0,850.0,850.0,31.291666666666675,10.395,173.01383333333334,8.441666666666666,19.106666666666666,15.530833333333332,-0.00225,-0.0013333333333333,-50.09283333333334,148.253,19.106666666666666,17.183916666666665,141.33891666666665,30.912500000000005,35.03,684.4716666666666,131.92833333333334,1732.285,45.53416666666667,45.57358333333333
2022-04-01 00:50:00,40.59083333333333,39.85416666666666,39.1675,36.91333333333333,36.50833333333333,37.0,47.13583333333334,47.4275,47.306666666666665,33.83,32.68083333333333,32.41916666666667,59.51999999999999,59.43366666666667,59.4075,83.41666666666667,83.66666666666667,82.58333333333333,9.037,9.037666666666668,9.038416666666668,46.3,47.0,48.78333333333333,62.99666666666666,69.03999999999999,73.01,-4.087333333333333,48.59916666666667,850.0,672.67,128.18441666666666,33540030.1,37.627500000000005,37.86333333333333,64.54333333333334,64.6075,64.9025,850.0,850.0,850.0,32.55666666666667,10.356916666666669,181.22775,9.521666666666668,19.076666666666664,16.875,-0.0026666666666666,-0.00125,-62.519666666666666,149.72491666666664,19.07666666666666,17.141333333333332,142.48525,30.82333333333333,34.855,675.9966666666667,130.90416666666667,1728.746666666667,45.06716666666667,45.2795
2022-04-01 01:00:00,40.50338983050848,39.8,39.10000000000001,36.801694915254245,36.492372881355934,36.963559322033895,46.9906779661017,47.35593220338984,47.13050847457627,33.77457627118645,32.597457627118644,32.36949152542373,59.51796610169492,59.43813559322033,59.413220338983045,84.91525423728814,85.08474576271186,84.83050847457628,8.811271186440678,8.812457627118645,8.806186440677966,46.50847457627118,47.0,48.40677966101695,63.57372881355931,69.88728813559321,74.17627118644069,-4.0816949152542366,50.73474576271187,850.0,668.6135593220339,103.8758474576271,33540143.13559322,38.05593220338984,38.1,65.37627118644069,65.41949152542372,65.73559322033898,850.0,850.0,850.0,32.64915254237288,10.036525423728811,182.881186440678,11.239830508474576,19.00084745762712,16.234745762711867,-0.0011016949152542,-0.0026271186440677,-63.87771186440678,149.79364406779658,19.00084745762712,17.134999999999998,143.36813559322033,30.800000000000004,34.758474576271176,673.6584745762711,130.13389830508473,1728.492372881356,44.92059322033898,45.17788135593221
2022-04-01 01:10:00,40.476470588235294,39.70672268907563,39.06470588235294,36.766386554621846,36.42268907563025,36.88319327731091,47.23697478991597,47.51932773109243,47.3747899159664,33.64453781512605,32.51680672268908,32.27899159663865,59.52,59.43831932773109,59.414621848739486,88.99159663865547,87.89915966386555,88.15126050420169,9.786638655462184,9.77142857142857,9.772268907563026,46.26050420168068,47.0,48.61344537815126,59.0218487394958,65.26302521008404,69.15966386554621,-4.0815126050420165,44.41596638655462,850.0,655.5529411764707,110.13974789915969,33540253.57983193,38.10504201680673,38.23025210084033,65.4109243697479,65.42941176470588,65.76470588235293,850.0,850.0,850.0,31.42773109243697,10.38403361344538,178.7190756302521,11.603361344537817,18.93445378151261,14.430252100840336,-0.0021848739495798,-0.0023529411764705,-51.132521008403366,149.61285714285714,18.93445378151261,17.06504201680672,140.44159663865543,30.747899159663863,34.5655462184874,660.7319327731093,125.10672268907564,1721.121008403361,44.25277310924369,44.53588235294117
2022-04-01 01:20:00,40.364864864864856,39.58648648648648,39.057657657657664,36.69459459459459,36.38918918918919,36.88918918918919,44.88558558558559,45.193693693693696,45.10540540540541,33.57387387387388,32.37117117117117,32.14774774774775,59.52,59.4563063063063,59.44144144144144,73.33333333333333,71.8018018018018,73.6036036036036,7.942252252252252,7.946396396396396,7.95009009009009,45.68468468468468,46.6036036036036,47.36036036036036,62.47927927927927,67.83063063063064,71.46036036036037,-4.081261261261261,47.12162162162162,850.0,594.8540540540541,96.19236363636362,33540358.46846847,38.0954954954955,38.32702702702702,65.42432432432432,65.43153153153153,65.77027027027027,850.0,850.0,850.0,32.46306306306306,9.997387387387388,182.1769369369369,12.609909909909913,18.84774774774775,16.708108108108107,-0.0044144144144144,-0.0026126126126126,-27.56711711711712,149.7290990990991,18.847747747747743,15.781801801801802,142.7945045045045,30.638738738738745,34.45135135135135,602.6612612612612,116.78198198198196,1591.7477477477476,41.93045045045046,41.99774774774774
2022-04-01 01:30:00,40.04953271028038,39.33457943925234,38.64485981308412,36.59345794392523,36.294392523364486,36.71401869158879,41.0607476635514,41.226168224299066,41.239252336448594,33.228971962616825,31.98598130841122,31.84766355140187,59.52,59.43878504672898,59.40485981308411,65.98130841121495,66.82242990654206,67.85046728971963,10.336355140186916,10.316168224299064,10.297009345794391,44.08411214953271,43.953271028037385,46.7196261682243,64.18785046728972,69.35046728971962,72.63551401869158,-4.082990654205607,52.07943925233645,850.0,648.5607476635514,-66.62188405797102,33540456.6728972,37.81028037383177,38.25514018691589,64.52616822429907,64.55794392523364,64.86728971962617,850.0,850.0,850.0,32.01401869158878,11.681869158878502,184.025046728972,12.5588785046729,18.804672897196262,16.27289719626168,-0.0039252336448598,0.0007476635514018,-23.45485981308412,149.69953271028038,18.804672897196262,16.398317757009348,138.2278504672897,30.5785046728972,34.382242990654206,642.7448598130841,-14.769158878504673,1654.5626168224298,43.81,44.17280373831776
